0	1.0	5.0	3.2383711254894907
1	1.0	11.0	4.241746866302598
2	1.0	16.0	1.5769726592691145
3	1.0	25.0	3.0728681656880243
4	1.0	35.0	3.452594516921665
5	1.0	41.0	3.0799671599180694
6	1.0	45.0	3.1484047691396038
7	1.0	46.0	3.5921040246208675
8	1.0	48.0	3.7397407978191093
9	1.0	50.0	4.147894916298262
10	1.0	57.0	1.9945361072577987
11	1.0	66.0	2.9231207424242385
12	1.0	71.0	3.4675141350864536
13	1.0	77.0	2.490092193729324
14	1.0	79.0	3.8896946010040256
15	1.0	87.0	3.958231964505656
16	1.0	101.0	5.0
17	1.0	106.0	3.4209071083560816
18	1.0	109.0	3.541253529316638
19	1.0	110.0	2.733087254417953
20	1.0	115.0	4.366226403434861
21	1.0	127.0	4.234692601165843
22	1.0	137.0	3.970344000198623
23	1.0	153.0	3.4472026280132
24	1.0	156.0	2.778857382726931
25	1.0	162.0	2.7979059580227013
26	1.0	167.0	3.9159062922669756
27	1.0	168.0	3.739202066438471
28	1.0	169.0	5.0
29	1.0	178.0	3.330927134719205
30	1.0	182.0	3.032910533270948
31	1.0	192.0	2.679101874389811
32	1.0	195.0	3.3409234689041902
33	1.0	199.0	4.638787850585029
34	1.0	223.0	3.089188554315529
35	1.0	238.0	3.612961336982336
36	1.0	245.0	3.5456011776999716
37	1.0	251.0	4.04653576454009
38	1.0	261.0	1.7989887867511936
39	2.0	100.0	4.204865105952136
40	2.0	127.0	3.73986309351455
41	2.0	237.0	3.4354087361209737
42	2.0	255.0	0.0
43	2.0	269.0	1.6561219911494895
44	2.0	274.0	0.0
45	2.0	284.0	0.0
46	2.0	285.0	4.725227275533997
47	2.0	300.0	3.8410859121682415
48	2.0	311.0	4.756394289524614
49	3.0	271.0	0.961515610743285
50	3.0	319.0	5.0
51	3.0	325.0	3.543730128443028
52	3.0	326.0	4.305538406480914
53	3.0	333.0	0.4518051341077184
54	3.0	344.0	0.39966910411147305
55	3.0	352.0	5.0
56	4.0	11.0	4.689419105061633
57	4.0	327.0	4.943772641893778
58	5.0	121.0	2.7510921933506225
59	5.0	145.0	2.844672668413483
60	5.0	169.0	3.5445009666079543
61	5.0	189.0	3.8285814230331647
62	5.0	204.0	2.913814306137517
63	5.0	216.0	3.320308129028865
64	5.0	228.0	3.0811167340527668
65	5.0	235.0	1.7981707137840357
66	5.0	250.0	1.7070672273914178
67	5.0	365.0	0.6055982085018545
68	5.0	374.0	5.0
69	5.0	386.0	3.3010440304756625
70	5.0	387.0	4.387599145385448
71	5.0	396.0	2.1084042345342384
72	5.0	398.0	1.3484995202167553
73	5.0	409.0	2.505969090885565
74	5.0	420.0	1.92339044620467
75	5.0	431.0	0.0
76	5.0	438.0	3.0546095649448395
77	5.0	446.0	4.892701688603293
78	5.0	447.0	1.0212720192696574
79	5.0	450.0	1.2020694491251596
80	6.0	1.0	4.14798049694418
81	6.0	7.0	3.91430674101254
82	6.0	71.0	3.6467214971408137
83	6.0	79.0	4.24821636511623
84	6.0	89.0	4.563321751013
85	6.0	127.0	4.412133195807756
86	6.0	132.0	4.319026488116943
87	6.0	153.0	3.1379092393344483
88	6.0	168.0	4.031004800953216
89	6.0	173.0	4.2802536229034525
90	6.0	185.0	4.84590561545199
91	6.0	192.0	2.8824783321906238
92	6.0	242.0	4.000076224076724
93	6.0	257.0	4.191996493696438
94	6.0	268.0	3.6450767718811448
95	6.0	298.0	3.7006868141915494
96	6.0	302.0	4.668999895745398
97	6.0	303.0	3.7711750177182704
98	6.0	308.0	3.5831494956591947
99	6.0	309.0	2.023758080985687
100	6.0	317.0	3.6722301220763613
101	6.0	425.0	3.476501572346751
102	6.0	460.0	3.1533226379465717
103	6.0	462.0	3.217488860120369
104	6.0	472.0	4.083594613126726
105	6.0	489.0	4.281187920823398
106	6.0	491.0	2.838540131199078
107	6.0	502.0	3.202975814577405
108	6.0	519.0	2.97398091661963
109	6.0	527.0	4.571925022983572
110	6.0	535.0	2.863144942526136
111	7.0	4.0	3.6361137376183335
112	7.0	25.0	3.885860092201963
113	7.0	68.0	4.2426562530901615
114	7.0	73.0	3.7420632678096832
115	7.0	141.0	4.595902773709655
116	7.0	145.0	2.7320362515893475
117	7.0	180.0	3.9299472889709754
118	7.0	186.0	3.7463549933955638
119	7.0	202.0	4.111044513144785
120	7.0	204.0	4.129209908978302
121	7.0	214.0	3.5619912323189533
122	7.0	230.0	3.9570764542310686
123	7.0	238.0	3.6556172394972952
124	7.0	356.0	4.804764020617587
125	7.0	384.0	3.5092683469921857
126	7.0	386.0	5.0
