0	1.0	4.0	3.3668637041031815
1	1.0	7.0	4.027665177087431
2	1.0	42.0	3.2403846979772943
3	1.0	43.0	1.9608329967577969
4	1.0	55.0	3.6896509278568725
5	1.0	58.0	3.2575736339278216
6	1.0	95.0	3.5066792954909944
7	1.0	116.0	3.199856355790004
8	1.0	123.0	3.594164204002321
9	1.0	124.0	4.114721325732567
10	1.0	139.0	3.0031250043954762
11	1.0	142.0	3.000479273874962
12	1.0	149.0	4.738308936563709
13	1.0	165.0	3.549213674041811
14	1.0	191.0	5.0
15	1.0	198.0	4.131949069796284
16	1.0	203.0	4.313035942901821
17	1.0	216.0	3.684610582297263
18	1.0	217.0	4.406678726178877
19	1.0	240.0	3.3005612725815974
20	1.0	263.0	2.9100020324366804
21	2.0	272.0	4.677822124238036
22	2.0	278.0	0.26882227650560586
23	2.0	288.0	3.221095961598636
24	2.0	289.0	5.0
25	2.0	304.0	3.1736009897997355
26	3.0	336.0	4.5640000577597375
27	3.0	347.0	4.663519922715555
28	4.0	324.0	5.0
29	4.0	358.0	2.8022902206968787
30	4.0	359.0	0.0
31	4.0	362.0	5.0
32	5.0	63.0	2.9590394136746676
33	5.0	66.0	1.973020632274061
34	5.0	163.0	3.9380230572637553
35	5.0	181.0	3.285360422778904
36	5.0	239.0	0.8778758471492996
37	5.0	366.0	0.7255183988242829
38	5.0	367.0	3.0639536889685157
39	5.0	404.0	2.4823169738739788
40	5.0	406.0	1.5322843321722883
41	5.0	412.0	2.1248816596326483
42	5.0	425.0	3.6341023251605042
43	5.0	434.0	4.01820035016325
44	5.0	455.0	1.7684355002876713
45	6.0	9.0	3.5783323168762813
46	6.0	170.0	5.0
47	6.0	223.0	3.903892079357632
48	6.0	261.0	1.6353145434068592
49	6.0	340.0	4.618940634726155
50	6.0	464.0	0.46311922655235843
51	6.0	468.0	2.2285924408022413
52	6.0	474.0	4.368430876756997
53	6.0	497.0	3.820219579801267
54	6.0	531.0	3.652799746009669
55	7.0	9.0	4.475724427379544
56	7.0	11.0	3.8477503658874808
57	7.0	31.0	4.59569012192914
58	7.0	39.0	4.252811244261274
59	7.0	52.0	3.39054961068901
60	7.0	69.0	3.996138137033023
61	7.0	70.0	3.9848231739138344
62	7.0	71.0	4.221209525319808
63	7.0	96.0	4.669499682115151
64	7.0	125.0	3.8617550456654373
65	7.0	132.0	4.616121117243198
66	7.0	179.0	4.61469940312896
67	7.0	217.0	4.25057886050811
68	7.0	265.0	4.445288591203433
69	7.0	275.0	4.8742336442702765
70	7.0	318.0	4.717717025071133
71	7.0	341.0	3.1680359605639397
72	7.0	365.0	3.467954513084538
73	7.0	379.0	4.406675073613506
74	7.0	415.0	4.215239635109565
75	7.0	427.0	4.452521089041895
76	7.0	443.0	4.770219417670337
77	7.0	463.0	3.104562972682598
78	7.0	488.0	4.351907099072078
79	7.0	546.0	3.5511920786826074
80	7.0	549.0	4.1129661559542505
81	7.0	573.0	3.948807122011349
82	7.0	577.0	4.028211500790102
83	7.0	586.0	3.610113809977287
84	7.0	592.0	5.0
85	7.0	602.0	3.7914035006369753
86	7.0	610.0	3.702937339606494
87	7.0	615.0	3.856870887017213
88	7.0	629.0	4.0068054584862285
89	7.0	632.0	3.420577819331749
90	7.0	651.0	5.0
91	7.0	663.0	4.2030085546426825
92	7.0	664.0	3.7016766777167893
93	8.0	11.0	2.6395327857670674
94	8.0	55.0	2.550893007862331
95	8.0	222.0	4.699104725206682
96	8.0	336.0	5.0
97	8.0	431.0	3.105584380176268
98	8.0	510.0	5.0
99	9.0	50.0	4.604802952557995
100	9.0	201.0	5.0
101	10.0	70.0	3.7241171578001993
102	10.0	180.0	5.0
103	10.0	192.0	4.279314779252747
104	10.0	230.0	4.408062345563578
105	10.0	238.0	4.307139498503345
106	10.0	414.0	2.5100599274223936
107	10.0	430.0	2.7305480536535645
108	10.0	470.0	5.0
109	10.0	482.0	5.0
110	10.0	502.0	3.837752627812082
111	10.0	518.0	5.0
112	10.0	589.0	5.0
113	10.0	617.0	5.0
114	10.0	654.0	4.345440332746228
115	10.0	699.0	3.892388070601526
116	10.0	709.0	4.903827479066483
117	11.0	8.0	5.0
118	11.0	28.0	4.260314867417767
119	11.0	52.0	2.2612679388768524
120	11.0	58.0	4.811245943147553
121	11.0	83.0	3.849679413293403
122	11.0	88.0	3.8492841142978413
123	11.0	121.0	3.577663520990855
124	11.0	176.0	4.594867342420021
125	11.0	196.0	4.305447749557702
126	11.0	301.0	3.96686473056758
127	11.0	318.0	4.244258286325822
128	11.0	372.0	2.342083675710167
129	11.0	401.0	2.77266750369999
130	11.0	427.0	4.39967961699213
131	11.0	449.0	3.222256020288687
132	11.0	699.0	2.275024838282559
133	11.0	718.0	2.0473131689537336
134	11.0	729.0	2.810111639113413
135	11.0	737.0	3.4326982352351827
136	11.0	748.0	3.837977815446245
137	12.0	88.0	3.7243065524565813
138	12.0	238.0	3.0548458274717833
139	12.0	328.0	3.0129190329594078
140	13.0	38.0	2.621166294022218
141	13.0	49.0	2.980988317912799
142	13.0	53.0	2.265429798151097
143	13.0	62.0	1.7279785596178017
144	13.0	69.0	2.931104187296181
145	13.0	78.0	1.8503531847162096
146	13.0	111.0	2.8772117697072823
147	13.0	127.0	3.546735566198079
148	13.0	132.0	3.3442730220541734
149	13.0	143.0	3.239409243943179
150	13.0	145.0	2.064094831318474
151	13.0	152.0	3.9012484369828253
152	13.0	158.0	2.997904478617524
153	13.0	165.0	2.8523591955704086
154	13.0	172.0	3.394613565374624
155	13.0	174.0	3.235585560640015
156	13.0	175.0	2.522338436574504
157	13.0	184.0	2.7977965893432515
158	13.0	187.0	2.5369935155075383
159	13.0	202.0	3.2380596236901695
160	13.0	209.0	3.0478737621454126
161	13.0	211.0	3.007936322511749
162	13.0	235.0	2.007174332114991
163	13.0	239.0	3.2527872045551205
164	13.0	262.0	2.1416690753630365
165	13.0	274.0	2.7518923952983676
166	13.0	275.0	3.299083210334987
167	13.0	288.0	2.6720088677990774
168	13.0	310.0	3.3555574811318705
169	13.0	322.0	2.4582505605937333
170	13.0	323.0	2.2814455676851164
171	13.0	326.0	2.5838921221136846
172	13.0	370.0	2.5434476745741
173	13.0	371.0	3.3504969456015985
174	13.0	382.0	3.390769910230068
175	13.0	393.0	2.4582245866568124
176	13.0	424.0	2.3642178147167727
177	13.0	438.0	1.918029579510418
178	13.0	474.0	3.0536384566987587
179	13.0	491.0	2.402467578574947
180	13.0	497.0	3.138824870266766
181	13.0	504.0	3.3222313793166616
182	13.0	506.0	2.289357074551496
183	13.0	511.0	3.2229881595243537
184	13.0	531.0	2.5978973004218195
185	13.0	558.0	2.541483482087483
186	13.0	566.0	2.3599954714964855
187	13.0	569.0	3.4257455007096382
188	13.0	619.0	1.94180550834435
189	13.0	647.0	3.818396820151949
190	13.0	662.0	2.5697190633017923
191	13.0	690.0	2.651629760709502
192	13.0	691.0	2.371886225694123
193	13.0	722.0	3.0956487385721
194	13.0	746.0	2.7781592994959223
195	13.0	749.0	3.4821512778361963
196	13.0	750.0	2.768990106597771
197	13.0	751.0	2.510278697138906
198	13.0	765.0	2.2668864860807076
199	13.0	767.0	2.437190858316114
200	13.0	774.0	1.8553355671669376
201	13.0	777.0	2.7972456910434498
202	13.0	779.0	3.9148397920480953
203	13.0	799.0	2.5682581635610475
204	13.0	810.0	2.425393977786108
205	13.0	817.0	3.4804144282331935
206	13.0	819.0	3.111235266992429
207	13.0	826.0	3.135939728156891
208	13.0	853.0	2.0913776580627754
209	13.0	862.0	3.1887472179305156
210	13.0	863.0	2.9788599426645352
211	13.0	902.0	2.8944919472917388
212	13.0	903.0	2.9635497516086082
213	13.0	911.0	0.9948601820327677
214	13.0	916.0	2.267105570877179
215	13.0	917.0	2.5296224709391635
216	14.0	186.0	4.169164316836896
217	14.0	195.0	4.359205704465316
218	14.0	240.0	4.196236671593656
219	14.0	430.0	4.249167459123927
220	14.0	473.0	2.0957468274492377
221	14.0	507.0	5.0
222	14.0	523.0	5.0
223	14.0	654.0	4.46679697899198
224	14.0	919.0	1.327563672523815
225	15.0	121.0	3.545853432710833
226	15.0	125.0	2.965752090343873
227	15.0	249.0	5.0
228	15.0	258.0	3.791253550922428
229	15.0	275.0	4.345151227687612
230	15.0	283.0	0.9817407278537847
231	15.0	297.0	5.0
232	15.0	472.0	4.016002206214202
233	15.0	748.0	4.0902866350504805
234	15.0	823.0	2.3329521706359344
235	16.0	100.0	4.361344082995517
236	16.0	199.0	2.400633896624981
237	16.0	202.0	3.3799726129983636
238	16.0	286.0	4.297105370901017
239	16.0	591.0	4.672096385081089
240	16.0	732.0	4.827303500146508
241	16.0	939.0	2.7682877597032616
242	17.0	221.0	0.0
243	17.0	243.0	0.0
244	17.0	475.0	3.1085973622019045
245	17.0	628.0	4.037429127314757
246	18.0	8.0	4.260506566656152
247	18.0	22.0	4.6847258401890395
248	18.0	32.0	3.7591287352010476
249	18.0	48.0	4.647695442560493
250	18.0	52.0	5.0
251	18.0	59.0	3.2599562970720677
252	18.0	72.0	3.029883581751983
253	18.0	88.0	4.052052836832765
254	18.0	100.0	4.235478778491091
255	18.0	137.0	3.7714228961645677
256	18.0	143.0	4.917089157507613
257	18.0	172.0	4.234804769529438
258	18.0	210.0	3.8002153060789445
259	18.0	216.0	4.266126997554772
260	18.0	242.0	3.541849191689905
261	18.0	382.0	4.784742518947669
262	18.0	392.0	3.3075385340407943
263	18.0	418.0	3.4248687447098827
264	18.0	419.0	3.962895369708375
265	18.0	493.0	4.919360005033587
266	18.0	510.0	4.858224060365712
267	18.0	512.0	4.835961174233366
268	18.0	516.0	3.332169692412598
269	18.0	524.0	3.950570090380268
270	18.0	633.0	0.4000424068009265
271	18.0	714.0	3.392336335433895
272	18.0	716.0	3.0199393401497536
273	18.0	856.0	2.6813376122953505
274	18.0	958.0	2.6272769027580636
275	19.0	8.0	3.737233883709112
